"","Subject","item","noun","condition","word.CRESP","word.RESP","word.ACC","word.RT","spr_listnr_assigned","recog_listnr_assigned","wrong_combo"
"2277","oa_29","37_unexpected","Waffe","unexpected","j","n",0,3326,4,2,""
"2278","oa_29","40_unseen","Türke",NA,"n","n",1,1298,4,2,""
"2279","oa_29","29_unseen","Materie",NA,"n","n",1,3853,4,2,""
"2280","oa_29","49_expected","Paket","expected","j","j",1,1556,4,2,""
"2281","oa_29","17_unexpected","Herausforderung","unexpected","j","n",0,10614,4,2,""
"2282","oa_29","25_unexpected","Wappen","unexpected","j","j",1,1160,4,2,""
"2283","oa_29","43_unexpected","Gatter","unexpected","j","j",1,1442,4,2,""
"2284","oa_29","13_unseen","Frosch",NA,"n","n",1,14465,4,2,""
"2285","oa_29","3_unseen","Lippen",NA,"n","n",1,5651,4,2,""
"2286","oa_29","35_unexpected","Mund","unexpected","j","j",1,714,4,2,""
"2287","oa_29","33_unseen","Weste",NA,"n","n",1,1318,4,2,""
"2288","oa_29","16_unseen","Antarktis",NA,"n","n",1,1449,4,2,""
"2289","oa_29","25_unseen","Einzelkind",NA,"n","n",1,1439,4,2,""
"2290","oa_29","28_unseen","Verschluss",NA,"n","n",1,2300,4,2,""
"2291","oa_29","31_unexpected","Watte","unexpected","j","n",0,10224,4,2,""
"2292","oa_29","19_unseen","Bombe",NA,"n","n",1,1947,4,2,""
"2293","oa_29","2_expected","Auto","expected","j","j",1,1077,4,2,""
"2294","oa_29","12_unseen","Wunsch",NA,"n","j",0,1234,4,2,""
"2295","oa_29","36_expected","Sauna","expected","j","j",1,1233,4,2,""
"2296","oa_29","16_expected","Schloss","expected","j","j",1,1735,4,2,""
"2297","oa_29","10_expected","Band","expected","j","n",0,6746,4,2,""
"2298","oa_29","8_unseen","Schutt",NA,"n","n",1,1414,4,2,""
"2299","oa_29","24_unseen","Speisesaal",NA,"n","n",1,11310,4,2,""
"2300","oa_29","1_unexpected","Schlafzimmer","unexpected","j","j",1,1029,4,2,""
"2301","oa_29","27_unseen","Bildschirm",NA,"n","n",1,1964,4,2,""
"2302","oa_29","27_unexpected","Platte","unexpected","j","j",1,1094,4,2,""
"2303","oa_29","28_expected","Briefkasten","expected","j","n",0,6339,4,2,""
"2304","oa_29","20_unseen","Wüste",NA,"n","j",0,4063,4,2,""
"2305","oa_29","9_unseen","Sekunde",NA,"n","n",1,2742,4,2,""
"2306","oa_29","24_expected","Wald","expected","j","j",1,737,4,2,""
"2307","oa_29","35_unseen","Mozart",NA,"n","n",1,1738,4,2,""
"2308","oa_29","18_unseen","Pfadfinder",NA,"n","n",1,1437,4,2,""
"2309","oa_29","15_unexpected","Untermieterin","unexpected","j","j",1,1011,4,2,""
"2310","oa_29","30_expected","Polizei","expected","j","j",1,755,4,2,""
"2311","oa_29","34_unseen","Hypnose",NA,"n","n",1,1348,4,2,""
"2312","oa_29","22_expected","Kühlschrank","expected","j","j",1,3110,4,2,""
"2313","oa_29","22_unseen","Pfanne",NA,"n","n",1,4267,4,2,""
"2314","oa_29","38_unseen","Felsen",NA,"n","n",1,1641,4,2,""
"2315","oa_29","21_unexpected","Offizier","unexpected","j","j",1,800,4,2,""
"2316","oa_29","31_unseen","Salami",NA,"n","n",1,1543,4,2,""
"2317","oa_29","26_unseen","Märchen",NA,"n","j",0,1146,4,2,""
"2318","oa_29","47_expected","Tür","expected","j","j",1,1332,4,2,""
"2319","oa_29","41_unexpected","Bock","unexpected","j","j",1,815,4,2,""
"2320","oa_29","21_unseen","Zigaretten",NA,"n","n",1,3494,4,2,""
"2321","oa_30","11_expected","Müll","expected","j","n",0,3726,1,1,""
"2322","oa_30","40_unexpected","Vogel","unexpected","j","n",0,5986,1,1,""
"2323","oa_30","23_expected","Zug","expected","j","j",1,4076,1,1,""
"2324","oa_30","38_unseen","Felsen",NA,"n","n",1,1826,1,1,""
"2325","oa_30","9_unseen","Sekunde",NA,"n","n",1,2409,1,1,""
"2326","oa_30","12_unseen","Wunsch",NA,"n","n",1,2993,1,1,""
"2327","oa_30","33_unseen","Weste",NA,"n","n",1,2034,1,1,""
"2328","oa_30","30_unexpected","Geschäft","unexpected","j","n",0,4337,1,1,""
"2329","oa_30","3_expected","Tür","expected","j","n",0,3541,1,1,""
"2330","oa_30","25_expected","Flagge","expected","j","j",1,1544,1,1,""
"2331","oa_30","43_expected","Stall","expected","j","j",1,2915,1,1,""
"2332","oa_30","35_unseen","Mozart",NA,"n","n",1,2006,1,1,""
"2333","oa_30","12_unexpected","Bart","unexpected","j","j",1,1830,1,1,""
"2334","oa_30","17_unseen","Brüder",NA,"n","n",1,2486,1,1,""
"2335","oa_30","40_unseen","Türke",NA,"n","n",1,1747,1,1,""
"2336","oa_30","1_unseen","Käsekuchen",NA,"n","n",1,3957,1,1,""
"2337","oa_30","49_unexpected","Umschlag","unexpected","j","j",1,6015,1,1,""
"2338","oa_30","32_unseen","Buchstaben",NA,"n","n",1,1744,1,1,""
"2339","oa_30","25_unseen","Einzelkind",NA,"n","n",1,1811,1,1,""
"2340","oa_30","31_unseen","Salami",NA,"n","n",1,2155,1,1,""
"2341","oa_30","22_unexpected","Badewanne","unexpected","j","n",0,2477,1,1,""
"2342","oa_30","23_unseen","Röhre",NA,"n","n",1,1842,1,1,""
"2343","oa_30","24_unexpected","Gegend","unexpected","j","j",1,2745,1,1,""
"2344","oa_30","14_unexpected","Weihnachtsmann","unexpected","j","j",1,3580,1,1,""
"2345","oa_30","4_unseen","Unterricht",NA,"n","j",0,2165,1,1,""
"2346","oa_30","34_unexpected","Hotelzimmer","unexpected","j","j",1,3415,1,1,""
"2347","oa_30","17_expected","Rätsel","expected","j","n",0,4783,1,1,""
"2348","oa_30","10_unexpected","Rose","unexpected","j","j",1,1536,1,1,""
"2349","oa_30","14_unseen","Fahrzeuge",NA,"n","n",1,1787,1,1,""
"2350","oa_30","44_unexpected","Vorhang","unexpected","j","j",1,1668,1,1,""
"2351","oa_30","20_unseen","Wüste",NA,"n","j",0,1569,1,1,""
"2352","oa_30","4_unexpected","Bauch","unexpected","j","j",1,1346,1,1,""
"2353","oa_30","13_unseen","Frosch",NA,"n","n",1,1325,1,1,""
"2354","oa_30","26_unexpected","Ratte","unexpected","j","j",1,1240,1,1,""
"2355","oa_30","38_unexpected","Computer","unexpected","j","n",0,1758,1,1,""
"2356","oa_30","31_expected","Teig","expected","j","j",1,1568,1,1,""
"2357","oa_30","47_unexpected","Fensterrahmen","unexpected","j","n",0,4577,1,1,""
"2358","oa_30","10_unseen","Zwerge",NA,"n","n",1,5171,1,1,""
"2359","oa_30","8_unexpected","Osten","unexpected","j","j",1,1797,1,1,""
"2360","oa_30","9_expected","Ziel","expected","j","n",0,4541,1,1,""
"2361","oa_30","5_unseen","Kopfgeld",NA,"n","n",1,1521,1,1,""
"2362","oa_30","15_unseen","Künstlerin",NA,"n","n",1,4036,1,1,""
"2363","oa_30","39_expected","Apotheke","expected","j","j",1,1220,1,1,""
"2364","oa_30","35_expected","Nase","expected","j","j",1,1219,1,1,""
"2365","oa_30","27_unseen","Bildschirm",NA,"n","j",0,2970,1,1,""
"2366","oa_30","7_expected","Schiff","expected","j","n",0,1492,1,1,""
"2367","oa_30","26_unseen","Märchen",NA,"n","j",0,1304,1,1,""
"2368","oa_30","19_unseen","Bombe",NA,"n","n",1,2420,1,1,""
"2369","oa_30","27_expected","Herd","expected","j","n",0,1907,1,1,""
"2370","oa_30","16_unseen","Antarktis",NA,"n","n",1,1168,1,1,""
"2371","oa_30","29_expected","Geheimnis","expected","j","j",1,1633,1,1,""
"2372","oa_30","7_unseen","Zeichnung",NA,"n","j",0,2607,1,1,""
"2373","oa_30","6_unseen","Gipfel",NA,"n","n",1,2688,1,1,""
"2374","oa_30","30_unseen","Toaster",NA,"n","j",0,2797,1,1,""
"2375","oa_30","8_unseen","Schutt",NA,"n","n",1,1950,1,1,""
"2376","oa_30","36_unexpected","Salon","unexpected","j","j",1,1648,1,1,""
"2377","oa_30","11_unseen","Zuneigung",NA,"n","n",1,4798,1,1,""
"2378","oa_30","16_unexpected","Bus","unexpected","j","n",0,1574,1,1,""
"2379","oa_30","19_expected","Fenster","expected","j","j",1,1328,1,1,""
"2380","oa_30","39_unseen","Makler",NA,"n","j",0,3371,1,1,""
"2381","oa_30","41_expected","Kühe","expected","j","j",1,1269,1,1,""
"2382","oa_30","2_unexpected","Gruppe","unexpected","j","n",0,1466,1,1,""
"2383","oa_30","42_unexpected","Decke","unexpected","j","j",1,2911,1,1,""
"2384","oa_30","21_expected","Wunde","expected","j","j",1,1443,1,1,""
"2385","oa_30","37_unseen","Smaragd",NA,"n","n",1,5722,1,1,""
"2386","oa_30","45_expected","Ja-Wort","expected","j","n",0,3215,1,1,""
"2387","oa_30","28_unseen","Verschluss",NA,"n","n",1,3670,1,1,""
"2388","oa_30","21_unseen","Zigaretten",NA,"n","n",1,1252,1,1,""
"2389","oa_30","3_unseen","Lippen",NA,"n","n",1,1610,1,1,""
"2390","oa_30","36_unseen","Schande",NA,"n","n",1,3674,1,1,""
"2391","oa_30","20_unexpected","Ausrüstung","unexpected","j","j",1,1024,1,1,""
"2392","oa_30","15_expected","Schlüsseldienst","expected","j","j",1,1735,1,1,""
"2393","oa_30","24_unseen","Speisesaal",NA,"n","n",1,3466,1,1,""
"2394","oa_30","22_unseen","Pfanne",NA,"n","j",0,2568,1,1,""
"2395","oa_30","29_unseen","Materie",NA,"n","n",1,1945,1,1,""
"2396","oa_30","18_unseen","Pfadfinder",NA,"n","n",1,1156,1,1,""
"2397","oa_30","33_expected","Sonne","expected","j","j",1,1134,1,1,""
"2398","oa_30","2_unseen","Technik",NA,"n","n",1,1680,1,1,""
"2399","oa_30","48_expected","Wand","expected","j","j",1,2390,1,1,""
"2400","oa_30","34_unseen","Hypnose",NA,"n","n",1,1349,1,1,""
"2401","oa_31","11_expected","Müll","expected","j","j",1,2829,3,1,""
"2402","oa_31","40_unexpected","Vogel","unexpected","j","j",1,4996,3,1,""
"2403","oa_31","23_expected","Zug","expected","j","j",1,3781,3,1,""
"2404","oa_31","38_unseen","Felsen",NA,"n","j",0,2943,3,1,""
"2405","oa_31","9_unseen","Sekunde",NA,"n","n",1,4922,3,1,""
"2406","oa_31","12_unseen","Wunsch",NA,"n","j",0,2382,3,1,""
"2407","oa_31","33_unseen","Weste",NA,"n","n",1,4071,3,1,""
"2408","oa_31","30_unexpected","Geschäft","unexpected","j","j",1,2557,3,1,""
"2409","oa_31","3_expected","Tür","expected","j","j",1,2383,3,1,""
"2410","oa_31","25_expected","Flagge","expected","j","n",0,4360,3,1,""
"2411","oa_31","43_expected","Stall","expected","j","j",1,1443,3,1,""
"2412","oa_31","35_unseen","Mozart",NA,"n","n",1,3314,3,1,""
"2413","oa_31","12_unexpected","Bart","unexpected","j","j",1,1853,3,1,""
"2414","oa_31","17_unseen","Brüder",NA,"n","n",1,3995,3,1,""
"2415","oa_31","40_unseen","Türke",NA,"n","n",1,1581,3,1,""
"2416","oa_31","1_unseen","Käsekuchen",NA,"n","n",1,2165,3,1,""
"2417","oa_31","49_unexpected","Umschlag","unexpected","j","j",1,1599,3,1,""
"2418","oa_31","32_unseen","Buchstaben",NA,"n","n",1,4319,3,1,""
"2419","oa_31","25_unseen","Einzelkind",NA,"n","n",1,2963,3,1,""
"2420","oa_31","31_unseen","Salami",NA,"n","n",1,2373,3,1,""
"2421","oa_31","22_unexpected","Badewanne","unexpected","j","j",1,3215,3,1,""
"2422","oa_31","23_unseen","Röhre",NA,"n","n",1,3407,3,1,""
"2423","oa_31","24_unexpected","Gegend","unexpected","j","j",1,3423,3,1,""
"2424","oa_31","14_unexpected","Weihnachtsmann","unexpected","j","j",1,3335,3,1,""
"2425","oa_31","4_unseen","Unterricht",NA,"n","j",0,2306,3,1,""
"2426","oa_31","34_unexpected","Hotelzimmer","unexpected","j","j",1,1222,3,1,""
"2427","oa_31","17_expected","Rätsel","expected","j","n",0,4005,3,1,""
"2428","oa_31","10_unexpected","Rose","unexpected","j","j",1,1598,3,1,""
"2429","oa_31","14_unseen","Fahrzeuge",NA,"n","n",1,4910,3,1,""
"2430","oa_31","44_unexpected","Vorhang","unexpected","j","j",1,2858,3,1,""
"2431","oa_31","20_unseen","Wüste",NA,"n","j",0,3537,3,1,""
"2432","oa_31","4_unexpected","Bauch","unexpected","j","j",1,1340,3,1,""
"2433","oa_31","13_unseen","Frosch",NA,"n","j",0,3894,3,1,""
"2434","oa_31","26_unexpected","Ratte","unexpected","j","j",1,1212,3,1,""
"2435","oa_31","38_unexpected","Computer","unexpected","j","n",0,4403,3,1,""
"2436","oa_31","31_expected","Teig","expected","j","n",0,3716,3,1,""
"2437","oa_31","47_unexpected","Fensterrahmen","unexpected","j","n",0,3488,3,1,""
"2438","oa_31","10_unseen","Zwerge",NA,"n","n",1,3494,3,1,""
"2439","oa_31","8_unexpected","Osten","unexpected","j","j",1,1827,3,1,""
"2440","oa_31","9_expected","Ziel","expected","j","n",0,3018,3,1,""
"2441","oa_31","5_unseen","Kopfgeld",NA,"n","n",1,2210,3,1,""
"2442","oa_31","15_unseen","Künstlerin",NA,"n","j",0,6698,3,1,""
"2443","oa_31","39_expected","Apotheke","expected","j","j",1,1080,3,1,""
"2444","oa_31","35_expected","Nase","expected","j","j",1,2333,3,1,""
"2445","oa_31","27_unseen","Bildschirm",NA,"n","n",1,2640,3,1,""
"2446","oa_31","7_expected","Schiff","expected","j","j",1,3350,3,1,""
"2447","oa_31","26_unseen","Märchen",NA,"n","j",0,2849,3,1,""
"2448","oa_31","19_unseen","Bombe",NA,"n","n",1,3983,3,1,""
"2449","oa_31","27_expected","Herd","expected","j","j",1,3329,3,1,""
"2450","oa_31","16_unseen","Antarktis",NA,"n","n",1,2301,3,1,""
"2451","oa_31","29_expected","Geheimnis","expected","j","j",1,2449,3,1,""
"2452","oa_31","7_unseen","Zeichnung",NA,"n","j",0,4047,3,1,""
"2453","oa_31","6_unseen","Gipfel",NA,"n","n",1,3166,3,1,""
"2454","oa_31","30_unseen","Toaster",NA,"n","n",1,2287,3,1,""
"2455","oa_31","8_unseen","Schutt",NA,"n","n",1,3668,3,1,""
"2456","oa_31","36_unexpected","Salon","unexpected","j","j",1,2266,3,1,""
"2457","oa_31","11_unseen","Zuneigung",NA,"n","n",1,3783,3,1,""
"2458","oa_31","16_unexpected","Bus","unexpected","j","n",0,4248,3,1,""
"2459","oa_31","19_expected","Fenster","expected","j","j",1,2559,3,1,""
"2460","oa_31","39_unseen","Makler",NA,"n","n",1,3009,3,1,""
"2461","oa_31","41_expected","Kühe","expected","j","j",1,1466,3,1,""
"2462","oa_31","2_unexpected","Gruppe","unexpected","j","j",1,2183,3,1,""
"2463","oa_31","42_unexpected","Decke","unexpected","j","j",1,1088,3,1,""
"2464","oa_31","21_expected","Wunde","expected","j","j",1,2356,3,1,""
"2465","oa_31","37_unseen","Smaragd",NA,"n","n",1,2534,3,1,""
"2466","oa_31","45_expected","Ja-Wort","expected","j","j",1,1593,3,1,""
"2467","oa_31","28_unseen","Verschluss",NA,"n","j",0,3410,3,1,""
"2468","oa_31","21_unseen","Zigaretten",NA,"n","j",0,2170,3,1,""
"2469","oa_31","3_unseen","Lippen",NA,"n","n",1,2940,3,1,""
"2470","oa_31","36_unseen","Schande",NA,"n","n",1,3007,3,1,""
"2471","oa_31","20_unexpected","Ausrüstung","unexpected","j","j",1,2295,3,1,""
"2472","oa_31","15_expected","Schlüsseldienst","expected","j","j",1,1172,3,1,""
"2473","oa_31","24_unseen","Speisesaal",NA,"n","n",1,2733,3,1,""
"2474","oa_31","22_unseen","Pfanne",NA,"n","j",0,2608,3,1,""
"2475","oa_31","29_unseen","Materie",NA,"n","n",1,1680,3,1,""
"2476","oa_31","18_unseen","Pfadfinder",NA,"n","n",1,1613,3,1,""
"2477","oa_31","33_expected","Sonne","expected","j","j",1,2517,3,1,""
"2478","oa_31","2_unseen","Technik",NA,"n","n",1,3249,3,1,""
"2479","oa_31","48_expected","Wand","expected","j","j",1,3575,3,1,""
"2480","oa_31","34_unseen","Hypnose",NA,"n","n",1,1361,3,1,""
"2481","oa_32","13_unexpected","Couch","unexpected","j","j",1,1987,2,2,""
"2482","oa_32","14_unseen","Fahrzeuge",NA,"n","j",0,1924,2,2,""
"2483","oa_32","5_unexpected","Grundstück","unexpected","j","j",1,1343,2,2,""
"2484","oa_32","7_unseen","Zeichnung",NA,"n","j",0,1578,2,2,""
"2485","oa_32","48_unexpected","Dachboden","unexpected","j","j",1,1267,2,2,""
"2486","oa_32","11_unseen","Zuneigung",NA,"n","n",1,1800,2,2,""
"2487","oa_32","19_unexpected","Klappe","unexpected","j","n",0,3320,2,2,""
"2488","oa_32","4_unseen","Unterricht",NA,"n","j",0,6940,2,2,""
"2489","oa_32","42_expected","Boden","expected","j","j",1,1480,2,2,""
"2490","oa_32","36_unseen","Schande",NA,"n","n",1,2309,2,2,""
"2491","oa_32","40_expected","Affen","expected","j","j",1,1322,2,2,""
"2492","oa_32","6_unseen","Gipfel",NA,"n","j",0,3717,2,2,""
"2493","oa_32","39_unexpected","Hospital","unexpected","j","j",1,1193,2,2,""
"2494","oa_32","3_unexpected","Haus","unexpected","j","j",1,753,2,2,""
"2495","oa_32","30_unseen","Toaster",NA,"n","j",0,5131,2,2,""
"2496","oa_32","20_expected","Fahrrad","expected","j","j",1,1142,2,2,""
"2497","oa_32","32_unseen","Buchstaben",NA,"n","n",1,6008,2,2,""
"2498","oa_32","4_expected","Zähne","expected","j","j",1,937,2,2,""
"2499","oa_32","5_unseen","Kopfgeld",NA,"n","n",1,3244,2,2,""
"2500","oa_32","9_unexpected","Menge","unexpected","j","j",1,1027,2,2,""
"2501","oa_32","8_expected","Berge","expected","j","j",1,674,2,2,""
"2502","oa_32","15_unseen","Künstlerin",NA,"n","j",0,847,2,2,""
"2503","oa_32","6_expected","Tisch","expected","j","j",1,789,2,2,""
"2504","oa_32","34_expected","Bäckerei","expected","j","j",1,646,2,2,""
"2505","oa_32","1_unseen","Käsekuchen",NA,"n","n",1,2924,2,2,""
"2506","oa_32","38_expected","Licht","expected","j","j",1,1040,2,2,""
"2507","oa_32","23_unseen","Röhre",NA,"n","n",1,4294,2,2,""
"2508","oa_32","14_expected","Ferien","expected","j","j",1,931,2,2,""
"2509","oa_32","39_unseen","Makler",NA,"n","n",1,2462,2,2,""
"2510","oa_32","2_unseen","Technik",NA,"n","j",0,7780,2,2,""
"2511","oa_32","18_expected","Orchester","expected","j","j",1,911,2,2,""
"2512","oa_32","37_unseen","Smaragd",NA,"n","n",1,1786,2,2,""
"2513","oa_32","45_unexpected","Antwort","unexpected","j","j",1,1203,2,2,""
"2514","oa_32","10_unseen","Zwerge",NA,"n","n",1,4659,2,2,""
"2515","oa_32","17_unseen","Brüder",NA,"n","n",1,3626,2,2,""
"2516","oa_32","7_unexpected","Wagen","unexpected","j","j",1,1026,2,2,""
"2517","oa_32","37_unexpected","Waffe","unexpected","j","j",1,897,2,2,""
"2518","oa_32","40_unseen","Türke",NA,"n","n",1,1660,2,2,""
"2519","oa_32","29_unseen","Materie",NA,"n","n",1,6738,2,2,""
"2520","oa_32","49_expected","Paket","expected","j","j",1,5551,2,2,""
"2521","oa_32","17_unexpected","Herausforderung","unexpected","j","j",1,1610,2,2,""
"2522","oa_32","25_unexpected","Wappen","unexpected","j","j",1,1026,2,2,""
"2523","oa_32","43_unexpected","Gatter","unexpected","j","j",1,1161,2,2,""
"2524","oa_32","13_unseen","Frosch",NA,"n","n",1,1683,2,2,""
"2525","oa_32","3_unseen","Lippen",NA,"n","n",1,2447,2,2,""
"2526","oa_32","35_unexpected","Mund","unexpected","j","j",1,1886,2,2,""
"2527","oa_32","33_unseen","Weste",NA,"n","n",1,5178,2,2,""
"2528","oa_32","16_unseen","Antarktis",NA,"n","n",1,4060,2,2,""
"2529","oa_32","25_unseen","Einzelkind",NA,"n","n",1,6531,2,2,""
"2530","oa_32","28_unseen","Verschluss",NA,"n","j",0,3543,2,2,""
"2531","oa_32","31_unexpected","Watte","unexpected","j","j",1,970,2,2,""
"2532","oa_32","19_unseen","Bombe",NA,"n","n",1,1931,2,2,""
"2533","oa_32","2_expected","Auto","expected","j","j",1,902,2,2,""
"2534","oa_32","12_unseen","Wunsch",NA,"n","j",0,1066,2,2,""
"2535","oa_32","36_expected","Sauna","expected","j","j",1,2111,2,2,""
"2536","oa_32","16_expected","Schloss","expected","j","j",1,1019,2,2,""
"2537","oa_32","10_expected","Band","expected","j","j",1,5090,2,2,""
"2538","oa_32","8_unseen","Schutt",NA,"n","n",1,15384,2,2,""
"2539","oa_32","24_unseen","Speisesaal",NA,"n","n",1,4717,2,2,""
"2540","oa_32","1_unexpected","Schlafzimmer","unexpected","j","j",1,753,2,2,""
"2541","oa_32","27_unseen","Bildschirm",NA,"n","j",0,939,2,2,""
"2542","oa_32","27_unexpected","Platte","unexpected","j","n",0,7933,2,2,""
"2543","oa_32","28_expected","Briefkasten","expected","j","j",1,1754,2,2,""
"2544","oa_32","20_unseen","Wüste",NA,"n","n",1,13220,2,2,""
"2545","oa_32","9_unseen","Sekunde",NA,"n","j",0,4207,2,2,""
"2546","oa_32","24_expected","Wald","expected","j","j",1,832,2,2,""
"2547","oa_32","35_unseen","Mozart",NA,"n","j",0,10670,2,2,""
"2548","oa_32","18_unseen","Pfadfinder",NA,"n","j",0,959,2,2,""
"2549","oa_32","15_unexpected","Untermieterin","unexpected","j","n",0,6592,2,2,""
"2550","oa_32","30_expected","Polizei","expected","j","j",1,962,2,2,""
"2551","oa_32","34_unseen","Hypnose",NA,"n","n",1,1691,2,2,""
"2552","oa_32","22_expected","Kühlschrank","expected","j","j",1,792,2,2,""
"2553","oa_32","22_unseen","Pfanne",NA,"n","j",0,3928,2,2,""
"2554","oa_32","38_unseen","Felsen",NA,"n","j",0,1084,2,2,""
"2555","oa_32","21_unexpected","Offizier","unexpected","j","n",0,2553,2,2,""
"2556","oa_32","31_unseen","Salami",NA,"n","n",1,1699,2,2,""
"2557","oa_32","26_unseen","Märchen",NA,"n","j",0,815,2,2,""
"2558","oa_32","47_expected","Tür","expected","j","j",1,742,2,2,""
"2559","oa_32","41_unexpected","Bock","unexpected","j","j",1,1088,2,2,""
"2560","oa_32","21_unseen","Zigaretten",NA,"n","n",1,2453,2,2,""
"2561","oa_33","13_unexpected","Couch","unexpected","j","j",1,32265,4,2,""
"2562","oa_33","14_unseen","Fahrzeuge",NA,"n","j",0,8969,4,2,""
"2563","oa_33","5_unexpected","Grundstück","unexpected","j","j",1,5165,4,2,""
"2564","oa_33","7_unseen","Zeichnung",NA,"n","j",0,9727,4,2,""
"2565","oa_33","48_unexpected","Dachboden","unexpected","j","j",1,1965,4,2,""
"2566","oa_33","11_unseen","Zuneigung",NA,"n","j",0,3021,4,2,""
"2567","oa_33","19_unexpected","Klappe","unexpected","j","j",1,4053,4,2,""
"2568","oa_33","4_unseen","Unterricht",NA,"n","j",0,1012,4,2,""
"2569","oa_33","42_expected","Boden","expected","j","j",1,7260,4,2,""
"2570","oa_33","36_unseen","Schande",NA,"n","n",1,4292,4,2,""
"2571","oa_33","40_expected","Affen","expected","j","j",1,4721,4,2,""
"2572","oa_33","6_unseen","Gipfel",NA,"n","n",1,12429,4,2,""
"2573","oa_33","39_unexpected","Hospital","unexpected","j","j",1,1320,4,2,""
"2574","oa_33","3_unexpected","Haus","unexpected","j","j",1,1691,4,2,""
"2575","oa_33","30_unseen","Toaster",NA,"n","n",1,5543,4,2,""
"2576","oa_33","20_expected","Fahrrad","expected","j","j",1,1019,4,2,""
"2577","oa_33","32_unseen","Buchstaben",NA,"n","n",1,5106,4,2,""
"2578","oa_33","4_expected","Zähne","expected","j","j",1,1632,4,2,""
"2579","oa_33","5_unseen","Kopfgeld",NA,"n","n",1,7854,4,2,""
"2580","oa_33","9_unexpected","Menge","unexpected","j","j",1,1574,4,2,""
"2581","oa_33","8_expected","Berge","expected","j","j",1,2831,4,2,""
"2582","oa_33","15_unseen","Künstlerin",NA,"n","n",1,9422,4,2,""
